,artifact_url,star_count,fork_count,language
1104,https://github.com/humanwhocodes/retry,27,4,JavaScript
1105,https://github.com/npm/fs,26,9,JavaScript
1106,https://github.com/ipfs/js-stores,26,15,TypeScript
1107,https://github.com/isaacs/fs.realpath,26,10,JavaScript
1108,https://github.com/browserify/insert-module-globals,26,47,JavaScript
1109,https://github.com/nexdrew/which-module,26,4,JavaScript
1110,https://github.com/ljharb/get-intrinsic,26,4,JavaScript
1111,https://github.com/chalker/safer-buffer,26,23,JavaScript
1112,https://github.com/zksync-sdk/zksync-ethers,26,33,TypeScript
1113,https://github.com/humanwhocodes/module-importer,26,5,JavaScript
1114,https://github.com/indutny/minimalistic-crypto-utils,25,5,JavaScript
1115,https://github.com/npm/bin-links,25,16,JavaScript
1116,https://github.com/ethjs/ethjs-unit,25,21,JavaScript
1117,https://github.com/chaijs/assertion-error,25,16,TypeScript
1118,https://github.com/es-shims/object-is,25,7,JavaScript
1119,https://github.com/zksync-sdk/zksync2-js,25,28,TypeScript
1120,https://github.com/octet-stream/form-data-encoder,25,12,TypeScript
1121,https://github.com/alloy-rs/nybbles,25,6,Rust
1122,https://github.com/kemitchell/validate-npm-package-license.js,25,11,JavaScript
1123,https://github.com/npm/npm-install-checks,24,13,JavaScript
1124,https://github.com/knownasilya/cli-width,24,8,JavaScript
1125,https://github.com/level/mem,24,5,JavaScript
1126,https://github.com/gulpjs/now-and-later,24,10,JavaScript
1127,https://github.com/alexindigo/asynckit,24,8,JavaScript
1128,https://github.com/inspect-js/is-core-module,24,9,JavaScript
1129,https://github.com/inspect-js/is-regex,24,11,JavaScript
1130,https://github.com/syntax-tree/mdast-util-mdx-jsx,24,5,JavaScript
1131,https://github.com/eventualbuddha/lines-and-columns,24,6,TypeScript
1132,https://github.com/eslint-community/regexpp,24,5,TypeScript
1133,https://github.com/paritytech/fdlimit,24,9,Rust
1134,https://github.com/indutny/hmac-drbg,23,7,JavaScript
1135,https://github.com/ipfs/js-ipfs-utils,23,30,JavaScript
1136,https://github.com/nexdrew/ansi-align,23,4,JavaScript
1137,https://github.com/jsdom/whatwg-encoding,23,10,JavaScript
1138,https://github.com/linusu/buffer-from,23,10,JavaScript
1139,https://github.com/ljharb/es-to-primitive,23,9,JavaScript
1140,https://github.com/multiformats/js-multibase,23,24,JavaScript
1141,https://github.com/stream-utils/unpipe,23,6,JavaScript
1142,https://github.com/alloy-rs/eips,23,4,Rust
1143,https://github.com/sigstore/protobuf-specs,23,31,Rust
1144,https://github.com/electron/node-chromium-pickle-js,22,11,JavaScript
1145,https://github.com/kevva/shebang-command,22,8,JavaScript
1146,https://github.com/level/level-ws,22,5,JavaScript
1147,https://github.com/chaijs/loupe,22,11,JavaScript
1148,https://github.com/syntax-tree/estree-util-build-jsx,22,3,JavaScript
1149,https://github.com/syntax-tree/mdast-util-mdx,22,1,JavaScript
1150,https://github.com/trailofbits/go-mutexasserts,22,2,Go
1151,https://github.com/metamask/abi-utils,22,6,TypeScript
1152,https://github.com/jsdom/domexception,21,8,
1153,https://github.com/npm/json-parse-even-better-errors,21,4,JavaScript
1154,https://github.com/hughsk/is-typedarray,21,12,JavaScript
1155,https://github.com/jsdom/w3c-xmlserializer,21,11,JavaScript
1156,https://github.com/gulpjs/flagged-respawn,21,6,JavaScript
1157,https://github.com/ljharb/define-properties,21,9,JavaScript
1158,https://github.com/raynos/for-each,21,6,JavaScript
1159,https://github.com/inspect-js/is-object,21,7,JavaScript
1160,https://github.com/istanbuljs/append-transform,21,4,JavaScript
1161,https://github.com/jridgewell/gen-mapping,21,9,TypeScript
1162,https://github.com/multiformats/js-multicodec,21,21,JavaScript
1163,https://github.com/npm/map-workspaces,20,11,JavaScript
1164,https://github.com/thlorenz/deep-is,20,5,JavaScript
1165,https://github.com/isaacs/proto-list,20,2,JavaScript
1166,https://github.com/metamask/safe-event-emitter,20,21,TypeScript
1167,https://github.com/level/packager,20,16,JavaScript
1168,https://github.com/yargs/yargs-unparser,20,17,JavaScript
1169,https://github.com/gulpjs/sparkles,20,6,JavaScript
1170,https://github.com/es-shims/object.getownpropertydescriptors,20,8,JavaScript
1171,https://github.com/prettier/prettier-linter-helpers,20,6,JavaScript
1172,https://github.com/micromark/micromark-extension-frontmatter,20,2,JavaScript
1173,https://github.com/inspect-js/is-data-descriptor,20,6,JavaScript
1174,https://github.com/inspect-js/is-string,20,3,JavaScript
1175,https://github.com/istanbuljs/caching-transform,20,8,JavaScript
1176,https://github.com/paritytech/unsigned-varint,20,22,Rust
1177,https://github.com/ionicabizau/parse-path,20,10,JavaScript
1178,https://github.com/prysmaticlabs/gohashtree,20,9,Assembly
1179,https://github.com/ethereumjs/rustbn.js,20,7,HTML
1180,https://github.com/ipfs/js-datastore-level,19,15,TypeScript
1181,https://github.com/fastify/ajv-compiler,19,9,JavaScript
1182,https://github.com/npm/move-concurrently,19,9,JavaScript
1183,https://github.com/jsdom/html-encoding-sniffer,19,11,JavaScript
1184,https://github.com/level/deferred-leveldown,19,7,JavaScript
1185,https://github.com/syntax-tree/mdast-util-gfm,19,6,JavaScript
1186,https://github.com/syntax-tree/hast-util-to-estree,19,2,JavaScript
1187,https://github.com/syntax-tree/hast-util-to-text,19,2,JavaScript
1188,https://github.com/trailofbits/windows-acl,19,7,Rust
1189,https://github.com/jonschlinkert/is-extendable,19,5,JavaScript
1190,https://github.com/eslint-community/eslint-utils,19,7,JavaScript
1191,https://github.com/libp2p/go-nat,19,14,Go
1192,https://github.com/indutny/brorand,18,17,JavaScript
1193,https://github.com/npm/promise-spawn,18,12,JavaScript
1194,https://github.com/npm/copy-concurrently,18,11,JavaScript
1195,https://github.com/yargs/require-main-filename,18,9,JavaScript
1196,https://github.com/calvinmetcalf/minimalistic-assert,18,4,JavaScript
1197,https://github.com/gulpjs/glogg,18,10,JavaScript
1198,https://github.com/inspect-js/is-negative-zero,18,6,JavaScript
1199,https://github.com/inspect-js/is-async-function,18,2,JavaScript
1200,https://github.com/inspect-js/is-symbol,18,5,JavaScript
1201,https://github.com/walletconnect/modal,18,17,TypeScript
1202,https://github.com/gulpjs/lead,17,8,JavaScript
1203,https://github.com/gulpjs/undertaker-registry,17,10,JavaScript
1204,https://github.com/es-shims/string.prototype.matchall,17,4,JavaScript
1205,https://github.com/browserify/tty-browserify,17,12,JavaScript
1206,https://github.com/moxystudio/js-class-is,17,5,JavaScript
1207,https://github.com/conventional-changelog/get-pkg-repo,17,13,JavaScript
1208,https://github.com/demurgos/v8-coverage,16,10,Rust
1209,https://github.com/qix-/node-is-arrayish,16,11,CoffeeScript
1210,https://github.com/ljharb/side-channel,16,7,JavaScript
1211,https://github.com/acornjs/acorn-class-fields,16,9,JavaScript
1212,https://github.com/es-shims/iterator-helpers,16,2,JavaScript
1213,https://github.com/syntax-tree/hast-util-from-parse5,16,8,JavaScript
1214,https://github.com/thehubbleproject/hubble-bls,15,4,TypeScript
1215,https://github.com/npm/npm-user-validate,15,11,JavaScript
1216,https://github.com/multiformats/js-mafmt,15,18,TypeScript
1217,https://github.com/npm/proggy,15,2,JavaScript
1218,https://github.com/gulpjs/vinyl-sourcemap,15,12,JavaScript
1219,https://github.com/wooorm/zwitch,15,1,JavaScript
1220,https://github.com/es-shims/object.hasown,15,4,JavaScript
1221,https://github.com/inspect-js/has-symbols,15,4,JavaScript
1222,https://github.com/inspect-js/is-accessor-descriptor,15,4,JavaScript
1223,https://github.com/inspect-js/is-arguments,15,7,JavaScript
1224,https://github.com/syntax-tree/mdast-util-frontmatter,15,0,JavaScript
1225,https://github.com/jsdom/xml-name-validator,15,10,JavaScript
1226,https://github.com/pnpm/cmd-shim,14,11,TypeScript
1227,https://github.com/npm/normalize-git-url,14,10,JavaScript
1228,https://github.com/chaijs/check-error,14,7,JavaScript
1229,https://github.com/gulpjs/last-run,14,11,JavaScript
1230,https://github.com/fastify/json-schema-ref-resolver,14,2,JavaScript
1231,https://github.com/cspotcode/node-source-map-support,14,3,JavaScript
1232,https://github.com/micromark/micromark-extension-mdxjs-esm,14,0,JavaScript
1233,https://github.com/inspect-js/is-date-object,14,5,JavaScript
1234,https://github.com/ionicabizau/git-up,14,15,JavaScript
1235,https://github.com/syntax-tree/mdast-util-directive,14,6,JavaScript
1236,https://github.com/danipopes/keccak-asm,13,3,Rust
1237,https://github.com/browserify/acorn-node,13,9,JavaScript
1238,https://github.com/npm/metavuln-calculator,13,14,JavaScript
1239,https://github.com/ipld/js-ipld-block,13,16,JavaScript
1240,https://github.com/level/errors,13,4,JavaScript
1241,https://github.com/vfile/vfile-location,13,2,JavaScript
1242,https://github.com/libp2p/go-msgio,13,12,Go
1243,https://github.com/fastify/send,13,11,JavaScript
1244,https://github.com/es-shims/string.prototype.trim,13,4,JavaScript
1245,https://github.com/inspect-js/is-array-buffer,13,5,JavaScript
1246,https://github.com/syntax-tree/hast-util-parse-selector,13,2,JavaScript
1247,https://github.com/syntax-tree/mdast-util-gfm-table,13,8,JavaScript
1248,https://github.com/boa-dev/ryu-js,13,1,Rust
1249,https://github.com/level/iterator-stream,12,11,JavaScript
1250,https://github.com/chaijs/get-func-name,12,61,JavaScript
1251,https://github.com/gulpjs/fined,12,6,JavaScript
1252,https://github.com/es-shims/is-nan,12,6,JavaScript
1253,https://github.com/cspotcode/v8-compile-cache-lib,12,0,JavaScript
1254,https://github.com/inspect-js/is-descriptor,12,4,JavaScript
1255,https://github.com/inspect-js/is-typed-array,12,7,JavaScript
1256,https://github.com/syntax-tree/estree-util-to-js,12,1,JavaScript
1257,https://github.com/syntax-tree/hast-util-is-element,12,0,JavaScript
1258,https://github.com/syntax-tree/unist-util-remove-position,12,2,JavaScript
1259,https://github.com/syntax-tree/mdast-util-gfm-autolink-literal,12,6,JavaScript
1260,https://github.com/npm/installed-package-contents,11,11,JavaScript
1261,https://github.com/jsdom/w3c-hr-time,11,6,
1262,https://github.com/gulpjs/async-settle,11,15,JavaScript
1263,https://github.com/gulpjs/value-or-function,11,9,JavaScript
1264,https://github.com/wooorm/comma-separated-tokens,11,1,JavaScript
1265,https://github.com/es-shims/function.prototype.name,11,6,JavaScript
1266,https://github.com/component/is-module,11,6,JavaScript
1267,https://github.com/mafintosh/fs-constants,11,0,JavaScript
1268,https://github.com/micromark/micromark-extension-mdx-expression,11,2,JavaScript
1269,https://github.com/unshiftio/requires-port,11,5,JavaScript
1270,https://github.com/inspect-js/which-typed-array,11,4,JavaScript
1271,https://github.com/jridgewell/resolve-uri,11,7,JavaScript
1272,https://github.com/syntax-tree/hast-util-raw,11,4,JavaScript
1273,https://github.com/syntax-tree/mdast-util-definitions,11,1,JavaScript
1274,https://github.com/syntax-tree/mdast-util-find-and-replace,11,4,JavaScript
1275,https://github.com/humanwhocodes/gitignore-to-minimatch,11,0,JavaScript
1276,https://github.com/samn/json-stable-stringify,10,3,JavaScript
1277,https://github.com/npm/read-cmd-shim,10,8,JavaScript
1278,https://github.com/pnpm/npm-conf,10,12,JavaScript
1279,https://github.com/vfile/vfile-message,10,2,JavaScript
1280,https://github.com/gulpjs/to-through,10,8,JavaScript
1281,https://github.com/libp2p/go-flow-metrics,10,11,Go
1282,https://github.com/ljharb/es-errors,10,1,JavaScript
1283,https://github.com/ljharb/call-bind,10,7,JavaScript
1284,https://github.com/wooorm/space-separated-tokens,10,1,JavaScript
1285,https://github.com/shikijs/vscode-textmate,10,4,TypeScript
1286,https://github.com/es-shims/string.prototype.padend,10,4,JavaScript
1287,https://github.com/inspect-js/which-collection,10,2,JavaScript
1288,https://github.com/rusticata/asn1-rs,10,14,Rust
1289,https://github.com/npm/proc-log,9,4,JavaScript
1290,https://github.com/gulpjs/semver-greatest-satisfied-range,9,9,JavaScript
1291,https://github.com/gulpjs/mute-stdout,9,3,JavaScript
1292,https://github.com/gulpjs/resolve-options,9,7,JavaScript
1293,https://github.com/gulpjs/clone-buffer,9,8,JavaScript
1294,https://github.com/micromark/micromark-extension-mdx-jsx,9,4,JavaScript
1295,https://github.com/szmarczak/defer-to-connect,9,5,TypeScript
1296,https://github.com/inspect-js/functions-have-names,9,1,JavaScript
1297,https://github.com/ethereumjs/verkle-cryptography-wasm,8,1,TypeScript
1298,https://github.com/poanetwork/hex_fmt,8,2,Rust
1299,https://github.com/npm/fs-vacuum,8,8,JavaScript
1300,https://github.com/npm/npm-bundled,8,8,JavaScript
1301,https://github.com/istanbuljs/test-exclude,8,12,JavaScript
1302,https://github.com/gulpjs/fs-mkdirp-stream,8,7,JavaScript
1303,https://github.com/ljharb/unbox-primitive,8,3,JavaScript
1304,https://github.com/ljharb/safe-regex-test,8,1,JavaScript
1305,https://github.com/fastify/fast-json-stringify-compiler,8,3,JavaScript
1306,https://github.com/es-shims/regexp.prototype.flags,8,10,JavaScript
1307,https://github.com/micromark/micromark-extension-mdxjs,8,0,JavaScript
1308,https://github.com/inspect-js/is-map,8,5,JavaScript
1309,https://github.com/inspect-js/is-number-object,8,3,JavaScript
1310,https://github.com/syntax-tree/unist-util-position,8,2,JavaScript
1311,https://github.com/syntax-tree/mdast-util-mdxjs-esm,8,0,JavaScript
1312,https://github.com/multiformats/go-varint,8,5,Go
1313,https://github.com/ethereumjs/rustbn-wasm,8,1,TypeScript
1314,https://github.com/npm/agent,7,5,JavaScript
1315,https://github.com/npm/name-from-folder,7,4,JavaScript
1316,https://github.com/npm/query,7,4,JavaScript
1317,https://github.com/multiformats/js-multiaddr-to-uri,7,11,TypeScript
1318,https://github.com/multiformats/go-base36,7,1,Go
1319,https://github.com/gulpjs/remove-bom-stream,7,7,JavaScript
1320,https://github.com/ljharb/internal-slot,7,1,JavaScript
1321,https://github.com/kriszyp/msgpackr-extract,7,3,C++
1322,https://github.com/es-shims/array.prototype.every,7,2,JavaScript
1323,https://github.com/mafintosh/queue-tick,7,2,JavaScript
1324,https://github.com/micromark/micromark-extension-gfm-footnote,7,3,JavaScript
1325,https://github.com/micromark/micromark-extension-gfm-autolink-literal,7,4,JavaScript
1326,https://github.com/inspect-js/is-boolean-object,7,2,JavaScript
1327,https://github.com/inspect-js/typed-array-length,7,2,JavaScript
1328,https://github.com/inspect-js/which-boxed-primitive,7,2,JavaScript
1329,https://github.com/inspect-js/is-bigint,7,2,JavaScript
1330,https://github.com/syntax-tree/unist-util-find-after,7,3,JavaScript
1331,https://github.com/syntax-tree/estree-util-attach-comments,7,4,JavaScript
1332,https://github.com/heim-rs/darwin-libproc,7,21,Rust
1333,https://github.com/crate-crypto/go-kzg-4844,7,5,Go
1334,https://github.com/prysmaticlabs/go-bitfield,7,4,Go
1335,https://github.com/paritytech/exit-future,6,4,Rust
1336,https://github.com/prettier-solidity/solidity-comments-extractor,6,0,JavaScript
1337,https://github.com/isaacs/package-json-from-dist,6,0,TypeScript
1338,https://github.com/npm/node-gyp,6,6,JavaScript
1339,https://github.com/npm/npm-normalize-package-bin,6,5,JavaScript
1340,https://github.com/npm/node-fetch-npm,6,9,JavaScript
1341,https://github.com/libp2p/go-libp2p-mplex,6,5,Go
1342,https://github.com/ljharb/set-function-length,6,1,JavaScript
1343,https://github.com/wooorm/ccount,6,2,JavaScript
1344,https://github.com/vweevers/module-error,6,1,JavaScript
1345,https://github.com/micromark/micromark-extension-gfm-table,6,7,JavaScript
1346,https://github.com/micromark/micromark-extension-gfm-task-list-item,6,1,JavaScript
1347,https://github.com/szmarczak/resolve-alpn,6,2,JavaScript
1348,https://github.com/ethereumjs/common,6,15,JavaScript
1349,https://github.com/inspect-js/has-proto,6,3,JavaScript
1350,https://github.com/syntax-tree/unist-util-stringify-position,6,2,JavaScript
1351,https://github.com/streetsidesoftware/gensequence,6,5,TypeScript
1352,https://github.com/npm/npm-pick-manifest,5,10,JavaScript
1353,https://github.com/npm/realize-package-specifier,5,7,JavaScript
1354,https://github.com/ipld/js-ipld-raw,5,3,JavaScript
1355,https://github.com/level/concat-iterator,5,2,JavaScript
1356,https://github.com/ljharb/safe-array-concat,5,1,JavaScript
1357,https://github.com/es-shims/string.prototype.trimend,5,5,JavaScript
1358,https://github.com/component/toidentifier,5,8,JavaScript
1359,https://github.com/inspect-js/defined,5,1,JavaScript
1360,https://github.com/inspect-js/has-tostringtag,5,2,JavaScript
1361,https://github.com/inspect-js/typed-array-byte-offset,5,0,JavaScript
1362,https://github.com/syntax-tree/mdast-util-gfm-footnote,5,0,JavaScript
1363,https://github.com/syntax-tree/mdast-util-gfm-strikethrough,5,4,JavaScript
1364,https://github.com/syntax-tree/mdast-util-gfm-task-list-item,5,2,JavaScript
1365,https://github.com/rusticata/rusticata-macros,5,8,Rust
1366,https://github.com/coolaj86/node,4,0,JavaScript
1367,https://github.com/npm/npm-cache-filename,4,7,JavaScript
1368,https://github.com/level/supports,4,1,JavaScript
1369,https://github.com/level/transcoder,4,2,JavaScript
1370,https://github.com/gulpjs/replace-homedir,4,4,JavaScript
1371,https://github.com/libp2p/go-libp2p-asn-util,4,7,Go
1372,https://github.com/ljharb/define-data-property,4,0,JavaScript
1373,https://github.com/ljharb/set-function-name,4,1,JavaScript
1374,https://github.com/ljharb/es-define-property,4,0,JavaScript
1375,https://github.com/fastify/accept-negotiator,4,4,JavaScript
1376,https://github.com/fastify/merge-json-schemas,4,2,JavaScript
1377,https://github.com/es-shims/array.prototype.findlast,4,1,JavaScript
1378,https://github.com/es-shims/object.groupby,4,1,JavaScript
1379,https://github.com/es-shims/string.prototype.trimstart,4,5,JavaScript
1380,https://github.com/vweevers/catering,4,2,JavaScript
1381,https://github.com/jridgewell/set-array,4,1,TypeScript
1382,https://github.com/ionicabizau/protocols,4,3,JavaScript
1383,https://github.com/syntax-tree/mdast-util-mdx-expression,4,0,JavaScript
1384,https://github.com/syntax-tree/unist-util-generated,4,1,JavaScript
1385,https://github.com/syntax-tree/estree-util-visit,4,1,JavaScript
1386,https://github.com/syntax-tree/hast-util-whitespace,4,1,JavaScript
1387,https://github.com/multiformats/go-multiaddr-fmt,4,7,Go
1388,https://github.com/silentcicero/number-to-bn,4,12,JavaScript
1389,https://github.com/getsentry/rust-debugid,4,3,Rust
1390,https://github.com/rusticata/oid-registry,4,13,Rust
1391,https://github.com/npm/readdir-scoped-modules,3,6,JavaScript
1392,https://github.com/ryanzim/at-least-node,3,4,JavaScript
1393,https://github.com/istanbuljs/istanbul-lib-processinfo,3,5,JavaScript
1394,https://github.com/gulpjs/each-props,3,3,JavaScript
1395,https://github.com/ljharb/concat-map,3,0,JavaScript
1396,https://github.com/es-shims/reflect.getprototypeof,3,1,JavaScript
1397,https://github.com/es-shims/array.prototype.reduce,3,2,JavaScript
1398,https://github.com/es-shims/array.prototype.findlastindex,3,3,JavaScript
1399,https://github.com/mafintosh/mkdirp-classic,3,0,JavaScript
1400,https://github.com/micromark/micromark-extension-gfm-tagfilter,3,0,JavaScript
1401,https://github.com/micromark/micromark-extension-gfm-strikethrough,3,5,JavaScript
1402,https://github.com/inspect-js/is-set,3,3,JavaScript
1403,https://github.com/inspect-js/has-dynamic-import,3,1,JavaScript
1404,https://github.com/inspect-js/is-weakset,3,1,JavaScript
1405,https://github.com/inspect-js/is-shared-array-buffer,3,2,JavaScript
1406,https://github.com/inspect-js/get-symbol-description,3,2,JavaScript
1407,https://github.com/inspect-js/available-typed-arrays,3,3,JavaScript
1408,https://github.com/inspect-js/is-weakmap,3,1,JavaScript
1409,https://github.com/inspect-js/which-builtin-type,3,1,JavaScript
1410,https://github.com/inspect-js/buffer-equal,3,1,JavaScript
1411,https://github.com/inspect-js/is-weakref,3,2,JavaScript
1412,https://github.com/inspect-js/has-property-descriptors,3,1,JavaScript
1413,https://github.com/syntax-tree/estree-util-is-identifier-name,3,1,JavaScript
1414,https://github.com/erigontech/silkworm-go,3,1,Go
1415,https://github.com/multiformats/go-base32,3,1,Go
1416,https://github.com/prysmaticlabs/protoc-gen-go-cast,2,2,Go
1417,https://github.com/istanbuljs/load-nyc-config,2,7,JavaScript
1418,https://github.com/npm/redact,2,4,JavaScript
1419,https://github.com/pnpm/components,2,8,TypeScript
1420,https://github.com/gulpjs/default-resolution,2,5,JavaScript
1421,https://github.com/gulpjs/parse-node-version,2,4,JavaScript
1422,https://github.com/ljharb/es-shim-unscopables,2,0,JavaScript
1423,https://github.com/ljharb/gopd,2,0,JavaScript
1424,https://github.com/es-shims/typedarray,2,1,JavaScript
1425,https://github.com/es-shims/es-set-tostringtag,2,1,JavaScript
1426,https://github.com/metamask/superstruct,2,0,TypeScript
1427,https://github.com/inspect-js/is-data-view,2,0,JavaScript
1428,https://github.com/inspect-js/array-buffer-byte-length,2,0,JavaScript
1429,https://github.com/inspect-js/is-finalizationregistry,2,1,JavaScript
1430,https://github.com/syntax-tree/hast-util-to-parse5,2,2,JavaScript
1431,https://github.com/silentcicero/strip-hex-prefix,2,4,JavaScript
1432,https://github.com/npm/figgy-pudding,1,3,JavaScript
1433,https://github.com/multiformats/js-dns,1,1,TypeScript
1434,https://github.com/micromark/micromark-extension-mdx-md,1,0,JavaScript
1435,https://github.com/erigontech/speedtest,1,0,Go
1436,https://github.com/inspect-js/hasown,1,0,JavaScript
1437,https://github.com/inspect-js/node-supports-preserve-symlinks-flag,1,3,JavaScript
1438,https://github.com/istanbuljs/schema,1,10,JavaScript
1439,https://github.com/syntax-tree/hast-util-has-property,1,1,JavaScript
1440,https://github.com/syntax-tree/mdast-util-phrasing,1,0,JavaScript
1441,https://github.com/prysmaticlabs/fastssz,1,3,Go
1442,https://github.com/maticnetwork/crand,1,1,Go
1443,https://github.com/erigontech/erigonwatch,1,3,TypeScript
1444,https://github.com/erigontech/secp256k1,1,6,C
1445,https://github.com/multiformats/js-multiaddr-matcher,0,0,TypeScript
1446,https://github.com/npm/move-file,0,3,JavaScript
1447,https://github.com/algolia/events,0,1,JavaScript
1448,https://github.com/es-shims/arraybuffer.prototype.slice,0,0,JavaScript
1449,https://github.com/inspect-js/typed-array-byte-length,0,0,JavaScript
1450,https://github.com/syntax-tree/unist-util-position-from-estree,0,0,JavaScript
1451,https://github.com/silentcicero/is-hex-prefixed,0,1,JavaScript
1452,https://github.com/prysmaticlabs/prombbolt,0,0,Starlark
